Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,Customer_Type,City,Branch,Product,Category,Quantity,Unit_Price,Discount_%,Discount_Amount,Total_Amount,Payment_Method,Order_Type,Rating,Delivery_Minutes
ORD-034689,21-06-2024 05:33,CUST23319,Karthik,58,Male,New,Ambattur,Mylapore,Caramel Macchiato,Beverage,2,230,15,69,410.55,Credit Card,Dine In,,
ORD-006351,23-07-2024 07:11,CUST7228,Ananya,54,Male,Member,Chennai,  Velachery  ,Latte,Beverage,3,170,44,224.4,299.88,Cash,Delivery,5,70
ORD-016938,06-06-2025 00:43,CUST17381,Rohit,52,Male,Regular,Ambattur,Nungambakkam,Croissant,Food,4,130,0,0,546,Debit Card,Take Away,5,66
ORD-008504,27-11-2024 08:55,CUST10019,Vignesh,64,Other,Member,Chennai,Mylapore,Iced Latte,Beverage,2,180,20,72,302.4,Wallet,Delivery,4,
ORD-043628,18-10-2023 02:04,CUST6392,Rahul,53,Female,Regular,Chennai,Triplicane,Americano,Beverage,1,130,0,0,136.5,Debit Card,Delivery,4,44
ORD-030640,17-01-2023 05:45,CUST8533,Rahul,52,Male,Member,Chennai,Adyar,Iced Latte,Beverage,1,180,20,₹ 36.00,151.2,Debit Card,Take Away,4,
ORD-011058,24-02-2023 21:23,CUST23410,Karthik,19,Other,regular,Kanchipuram,Nungambakkam,Brownie,Food,1,150,5,7.5,149.62,Credit Card,Dine In,3,9
ORD-023112,21-01-2024 08:29,CUST1797,Priya,24,Other,Walk-in,Chengalpattu,Mylapore,Cappuccino,Beverage,1,160,0,0,168,Wallet,Take Away,4,70
ORD-006735,09/13/2024 05:45,CUST10095,Vignesh,38,Female,Regular,Kanchipuram,T Nagar,latte ,Beverage,2,170,10,34,321.3,upi,Take Away,4,
ORD-038498,30-03-2024 22:07,CUST23591,Nisha,46,Female,Regular,Ambattur,Porur,Latte,Beverage,1,170,15,25.5,151.73,Debit Card,Dine In,3,60
ORD-039560,12-05-2025 18:02,CUST1117,MONISH,18,Female,Walk-in,Chengalpattu,T Nagar,French Fries,  Food  ,2,160,0,0,336,Credit Card,  Delivery  ,1,
ORD-044947,09-07-2024 19:22,CUST22004,Priya,29,Male,New,Ambattur,Anna Nagar,Hazelnut Coffee,Beverage,1,220,20,44,184.8,Cash,Delivery,5,32
ORD-018446,08-05-2025 17:30,CUST19165,Rahul,24,male,Regular,Kanchipuram,Nungambakkam,Blueberry Muffin,Food,2,140,0,0,294,UPI,  Dine In  ,4,59
ORD-010141,19-09-2025 20:36,CUST4452,Sneha,41,Male,Regular,Chengalpattu,Porur,Blueberry Muffin,Food,1,140,10,14,132.3,Cash,Dine In,3,
ORD-024474,05-12-2023 17:23,CUST1852,Ananya,61,Female,New,Tambaram,T Nagar,Masala Tea,Beverage,2,90,10,18,170.1,UPI,Delivery,5,
ORD-007703,09-10-2025 21:14,CUST1230,Divya,60,Male,Member,Chennai,triplicane,Chocolate Muffin,Food,2,150,0,0,315,Cash,Take Away,,
ORD-043118,09-06-2023 22:51,CUST24773,Priya,33,Female,New,Ambattur,Adyar,Brownie,Food,1,150,0,0,157.5,Cash,Delivery,5,
ORD-023863,10/13/2025 23:45,CUST9461,Arun,39,Male,Regular,Kanchipuram,Triplicane,Chicken Sandwich,Food,1,260,0,0,273,UPI,Delivery,4,
ORD-032332,06/21/2024 17:30,CUST4939,nisha,62,Female,Member,Kanchipuram,Velachery,Hazelnut Coffee,Beverage,2,220,0,0,462,Cash,Take Away,4,
ORD-030651,07-10-2023 05:39,CUST12306,Nisha,32,Female,Member,Ambattur,Adyar,Croissant,Food,3,130,20,78,327.6,Debit Card,Delivery,3,29
ORD-027209,26-08-2024 09:06,CUST3286,Karthik,39,Male,Walk-in,Ambattur,Triplicane,Masala Tea,Beverage,2,90,10,18,170.1,Wallet,Dine In,4,
ORD-038803,30-11-2024 17:21,CUST21469,Sneha,19,Other,Regular,Chennai,Anna Nagar,Caramel Macchiato,Beverage,2,230,10,46,434.7,CREDIT CARD,Take Away,4,34
ORD-018789,28-11-2023 18:14,CUST9278,Sneha,50,Male,Regular,Chennai,Porur,Cappuccino,Beverage,3,160,0,0,504,Cash,Dine In,4,14
ORD-020560,13-11-2024 21:22,CUST3063,,53,OTHER,New,Chennai,Mylapore,Cold Coffee,Beverage,3,190,15,85.5,508.73,Debit Card,Dine In,3,
ORD-002179,02-08-2025 12:45,CUST10664,,27,Other,Member,Chengalpattu,Porur,Iced Latte,Beverage,2,180,20,72,302.4,Cash,Delivery,4,
ORD-031945,22-03-2023 23:46,CUST2011,Ananya,35,Female,Member,Chengalpattu,Nungambakkam,Cold Coffee,Beverage,2,190,15,57,339.15,Cash,Dine In,3,
ORD-004237,16-06-2025 10:25,CUST9377,Ananya,64,Female,Walk-in,Ambattur,Nungambakkam,Blueberry Muffin,Food,1,140,0,0,147,Cash,Dine In,4,
ORD-034429,04-03-2024 17:11,CUST18567,Divya,55,Female,Walk-in,Chennai,Anna Nagar,Chocolate Muffin,Food,2,150,10,30,283.5,Debit Card,Take Away,,
ORD-022153,06/22/2023 10:44,CUST4617,PRIYA,65,Other,Walk-in,Ambattur,Nungambakkam,Cappuccino,Beverage,2,160,0,0,336,UPI,Dine In,4,29
ORD-002664,08-06-2023 20:45,CUST23936,Monish,53,Female,New,Chengalpattu,T Nagar,Cold Coffee,Beverage,3,190,10,57,538.65,Cash,Dine In,4,35
ORD-049922,30-11-2024 22:00,CUST21249,meena,31,Female,New,Kanchipuram,Besant Nagar,Green Tea,Beverage,1,100,15,15,89.25,Debit Card,Delivery,4,
ORD-025913,23-10-2025 12:54,CUST15162,Harish,39,Female,Regular,Kanchipuram,Anna Nagar,Latte,Beverage,1,170,20,34,142.8,Debit Card,Dine In,4,28
ORD-016893,25-01-2025 02:17,CUST20811,Rahul,60,Female,New,Ambattur,Nungambakkam,French Fries,Food,2,160,0,0,336,Wallet,Dine In,3,
ORD-028859,04-05-2025 20:29,CUST11625,Rohit,26,Male,Regular,Chengalpattu,Nungambakkam,Filter Coffee,Beverage,1,90,15,13.5,80.33,Credit Card,Take Away,5,
ORD-009135,07-11-2023 23:57,CUST13968,Meena,57,Other,New,Chengalpattu,Anna Nagar,Brownie,Food,1,150,15,22.5,133.88,Wallet,Take Away,5,
ORD-022006,01/13/2024 09:51,CUST11646,Karthik,43,Male,Walk-in,chengalpattu,OMR,Iced Latte,Beverage,2,180,5,18,359.1,Debit Card,Delivery,4,31
ORD-016638,06-07-2025 06:32,CUST6644,Rahul,43,Female,Walk-in,Tambaram,OMR,Hazelnut Coffee,Beverage,5,220,0,0,1155,UPI,Take Away,,
ORD-031467,03-03-2024 09:11,CUST18787,Arun,33,Male,Regular,Chengalpattu,triplicane,Espresso,Beverage,1,110,5,5.5,109.73,Debit Card,Dine In,3,
ORD-033410,01-06-2025 13:30,CUST21850,Divya,38,  Male  ,Member,Chengalpattu,Velachery,Espresso,Beverage,1,110,0,0,115.5,Cash,Delivery,5,46
ORD-049879,16-12-2025 08:29,CUST14442,Vignesh,52,,Walk-in,Chengalpattu,Nungambakkam,Caramel Macchiato,Beverage,3,230,20,138,579.6,Debit Card,Dine In,5,
ORD-019119,04/25/2025 00:27,CUST10998,Monish,,Male,Member,Kanchipuram,T Nagar,Veg Wrap,  Food  ,2,200,0,0,420,,Dine In,5,
ORD-031261,20-06-2025 09:09,CUST1490,Aishwarya,35,Other,Member,Tambaram,Adyar,Cappuccino,Beverage,2,160,0,0,336,Cash,Dine In,5,
ORD-006723,06-12-2024 02:39,CUST18596,Rahul,30,,Walk-in,Kanchipuram,Mylapore,Brownie,Food,2,150,10,30,283.5,CASH,Delivery,5,60
ORD-019575,14-11-2024 01:44,CUST1246,Ananya,45,Male,Member,Chennai,Adyar,CHICKEN SANDWICH,Food,3,260,15,117,696.15,Debit Card,delivery,1,20
ORD-031887,04/22/2023 09:24,CUST7058,Sanjay,44,Male,Regular,Chennai,OMR,Latte,Beverage,1,170,5,8.5,169.58,Cash,Take Away,4,8
ORD-022865,09/22/2024 07:13,CUST10532,Rahul,30,Other,Regular,Tambaram,Besant Nagar,  Hazelnut Coffee  ,Beverage,2,220,0,0,462,Credit Card,Dine In,,
ORD-035268,06/17/2024 21:15,CUST18829,Harish,63,Other,New,Tambaram,Besant Nagar,Brownie,Food,3,150,10,45,425.25,Debit Card,Take Away,,
ORD-001533,11-02-2025 18:30,CUST5974,Vignesh,25,,New,Tambaram,Anna Nagar,Croissant,Food,1,130,5,6.5,129.68,Cash,Dine In,4,65
ORD-022815,25-12-2023 04:17,CUST14471,Sneha,48,Female,Walk-in,Tambaram,T Nagar,Chicken Sandwich,Food,1,260,20,52,218.4,Cash,Delivery,5,
ORD-002231,09-08-2024 07:28,CUST16350,Keerthi,18,Female,New,  Kanchipuram  ,Velachery,Chicken Sandwich,Food,2,260,10,52,491.4,Wallet,Delivery,4,
ORD-036756,21-01-2025 20:17,CUST5101,Rahul,42,Male,Regular,Chennai,Velachery,French Fries,Food,1,160,10,16,151.2,Debit Card,Take Away,4,
ORD-029573,08/26/2024 00:36,CUST11896,,46,Female,Member,Kanchipuram,OMR,Masala Tea,Beverage,1,90,0,0,94.5,Cash,Dine In,5,
ORD-022472,09-10-2025 08:09,CUST23077,Priya,30,Other,Member,Chennai,Triplicane,Iced Latte,Beverage,2,180,20,72,302.4,Wallet,Delivery,4,19
ORD-005539,05-04-2023 19:33,CUST14674,Keerthi,61,Other,Walk-in,Kanchipuram,Adyar,Brownie,Food,1,150,5,7.5,149.62,Credit Card,Dine In,4,
ORD-015658,16-12-2023 05:57,CUST18660,Arun,42,Other,New,Kanchipuram,T Nagar,Hazelnut Coffee,Beverage,2,220,0,0,462,Cash,Delivery,,51
ORD-018941,01/18/2024 15:20,CUST12672,Rahul,61,Female,Regular,Ambattur,Anna Nagar,Iced Latte,Beverage,2,180,10,36,340.2,Wallet,Dine In,5,
ORD-032925,07-11-2023 04:46,CUST12350,Keerthi,27,Female,Member,  Chennai  ,T Nagar,Green Tea,Beverage,2,100,0,0,210,Debit Card,Delivery,5,
ORD-024023,08-12-2023 08:04,CUST15492,Vignesh,38,Female,Member,Chennai,T Nagar,Iced Latte,Beverage,1,180,0,0,189,UPI,Delivery,5,
ORD-003252,02-03-2025 00:30,CUST4077,Divya,21,Other,New,Ambattur,Nungambakkam,Blueberry Muffin,Food,1,140,0,0,147,UPI,Dine In,,
ORD-015569,06/25/2025 21:12,CUST22253,Harish,18,Female,New,Tambaram,T Nagar,Cold Coffee,Beverage,2,190,10,38,359.1,UPI,Dine In,,
ORD-048225,09-11-2023 15:51,CUST5091,Sanjay,42,Female,New,Kanchipuram,OMR,Veg Wrap,Food,1,200,20,40,168,Credit Card,Take Away,2,
ORD-033233,12-05-2023 09:33,CUST15001,Meena,41,Female,Member,Ambattur,OMR,Iced Latte,Beverage,1,180,0,0,189,UPI,Delivery,4,
ORD-046204,12/14/2023 23:10,CUST12943,Meena,35,Male,Member,Ambattur,Anna Nagar,Chocolate Muffin,Food,1,150,5,7.5,149.62,Cash,Dine In,4,
ORD-002049,06-12-2024 11:41,CUST22137,Sneha,61,Female,Regular,Kanchipuram,Anna Nagar,Mocha,Beverage,1,210,0,0,220.5,Wallet,Delivery,,55
ORD-023952,15-02-2025 14:37,CUST4597,Sneha,34,Other,Regular,Kanchipuram,Porur,Mocha,Beverage,1,210,0,0,220.5,Wallet,Delivery,3,35
ORD-044240,28-11-2024 03:59,CUST2421,Ananya,54,Female,New,Ambattur,triplicane,Filter Coffee,Beverage,2,90,0,0,189,UPI,Take Away,3,
ORD-033009,18-01-2023 02:00,CUST14215,Keerthi,23,Other,Member,chengalpattu,Porur,French Fries,Food,2,160,15,48,285.6,Wallet,Dine In,3,9
ORD-021235,31-07-2024 15:37,CUST4398,Sanjay,35,Other,Regular,tambaram,MYLAPORE,Espresso,Beverage,1,110,10,11,103.95,Cash,Take Away,,
ORD-009122,31-10-2023 21:23,CUST6129,Ananya,60,Female,Member,Chennai,Adyar,Espresso,Beverage,1,110,5,5.5,109.73,Credit Card,Take Away,5,
ORD-000676,11-08-2025 09:35,CUST11476,Arun,27,Other,  New  ,  Chengalpattu  ,Porur,Blueberry Muffin,Food,4,140,0,0,588,Debit Card,Take Away,5,17
ORD-031629,09/25/2023 06:20,CUST8187,arun,31,Female,Member,Chengalpattu,Besant Nagar,Masala Tea,BEVERAGE,1,90,0,0,94.5,Debit Card,Dine In,,
ORD-028243,09-06-2025 20:06,CUST20526,Vignesh,58,Female,New,Chennai,Mylapore,Americano,Beverage,1,130,20,26,109.2,Debit Card,Delivery,5,24
ORD-027725,10-07-2025 23:13,CUST1935,Aishwarya,24,Other,Walk-in,Chengalpattu,Velachery,Croissant,Food,1,130,5,6.5,129.68,Debit Card,Dine In,,
ORD-049641,17-03-2025 17:39,CUST20061,Sneha,54,,New,Tambaram,Anna Nagar,Filter Coffe,Beverage,1,90,0,0,94.5,Cash,Dine In,4,69
ORD-031009,10/24/2024 08:02,CUST19793,,60,Male,New,Tambaram,VELACHERY,Veg Wrap,Food,3,200,10,60,567,UPI,Take Away,2,45
ORD-010880,30-01-2025 01:14,CUST19021,Sneha,42,Male,Regular,Ambattur,Triplicane,Latte,Beverage,1,170,0,0,178.5,UPI,Delivery,5,
ORD-014758,30-06-2024 21:04,CUST2268,Vignesh,65,Male,New,Kanchipuram,Porur,HAZELNUT COFFEE,Beverage,2,220,0,0,462,CREDIT CARD,Dine In,4,
ORD-031383,04-06-2023 10:29,CUST16971,Karthik,46,Male,New,Chengalpattu,Adyar,Cold Coffee,Beverage,1,190,20,38,159.6,Credit Card,Delivery,5,13
ORD-002244,05/13/2023 03:18,CUST14381,Rohit,35,Female,Regular,Chennai,Mylapore,Croissant,Food,1,130,15,19.5,116.03,Cash,Dine In,5,43
ORD-006245,07/25/2024 05:28,CUST24645,Harish,31,Male,Member,Chengalpattu,Anna Nagar,Chocolate Muffin,Food,3,150,15,67.5,401.62,Debit Card,Dine In,5,
ORD-041856,23-08-2024 10:52,CUST14147,Karthik,41,Other,Walk-in,Kanchipuram,Triplicane,Latte,Beverage,2,170,15,51,303.45,Wallet,Dine In,5,57
ORD-048747,12/27/2024 03:58,CUST18192,Rahul,19,Female,New,Chennai,OMR,French Fries,Food,1,160,10,16,151.2,UPI,Delivery,4,41
ORD-002345,05-07-2025 18:11,CUST10471,Monish,49,Male,New,Tambaram,Velachery,Green Tea,Beverage,1,100,10,10,94.5,UPI,Take Away,5,47
ORD-043253,06-09-2024 03:42,CUST11274,Aishwarya,55,  Other  ,New,Chennai,Besant Nagar,Masala Tea,Beverage,2,90,0,0,189,UPI,Delivery,5,27
ORD-035868,01/19/2025 08:04,CUST13209,Sneha,25,Male,Regular,Tambaram,Adyar,Americano,Beverage,4,130,0,0,546,UPI,Dine In,4,
ORD-048751,25-02-2023 11:07,CUST3546,Sneha,21,Other,New,Chengalpattu,Besant Nagar,FILTER COFFEE,  Beverage  ,3,90,0,0,283.5,UPI,Delivery,5,
ORD-022012,13-05-2023 06:28,CUST17349,Nisha,39,Other,Walk-in,Ambattur,Nungambakkam,BROWNIE,Food,1,150,0,0,157.5,Wallet,Dine In,3,
ORD-010843,04/16/2024 15:58,CUST1308,Aishwarya,53,Other,Regular,Chennai,OMR,Cold Coffee,Beverage,1,190,20,38,159.6,Cash,Dine In,5,66
ORD-032189,03-02-2024 11:30,CUST12685,Priya,57,Other,Walk-in,Tambaram,Velachery,French Fries,Food,3,160,20,96,403.2,Credit Card,Take Away,1,
ORD-045671,27-11-2024 00:32,CUST24780,Harish,42,Female,New,  Chengalpattu  ,mylapore,Espresso,Beverage,1,110,0,0,115.5,Cash,Delivery,,
ORD-044577,01/14/2024 09:20,CUST13804,Nisha,23,Female,New,Chennai,Mylapore,Croissant,Food,4,130,10,52,491.4,UPI,Delivery,3,
ORD-007305,19-12-2024 19:16,CUST3498,Keerthi,50,Other,Member,Kanchipuram,Nungambakkam,Masala Tea,Beverage,1,90,15,13.5,80.33,Credit Card,Dine In,5,
ORD-018722,23-01-2025 21:54,CUST10406,Karthik,42,Other,Walk-in,Chennai,T Nagar,Cappuccino,Beverage,2,160,38,121.6,208.32,Debit Card,Delivery,5,46
ORD-042523,08-06-2023 10:53,CUST20833,Karthik,32,Other,Walk-in,Chennai,OMR,Hazelnut Coffee,Beverage,3,220,15,99,589.05,UPI,Take Away,5,
ORD-020065,09-05-2023 08:00,CUST6925,,61,Male,Walk-in,Tambaram,Anna Nagar,  Cappuccino  ,Beverage,1,160,10,16,151.2,wallet,Take Away,4,27
ORD-043071,04-01-2025 14:44,CUST6213,  Priya  ,52,Other,Walk-in,Kanchipuram,anna nagar,Green Tea,Beverage,3,100,20,60,252,Credit Card,Delivery,4,47
ORD-025570,03/26/2023 08:49,CUST16260,Sneha,30,Female,Regular,Ambattur,Triplicane,Green Tea,Beverage,2,100,5,10,199.5,Wallet,Delivery,3,
ORD-024021,05-02-2023 17:39,CUST20634,Priya,61,Female,Regular,KANCHIPURAM,Anna Nagar,French Fries,Food,2,160,20,64,268.8,Debit Card,Dine In,3,24
ORD-030682,06-01-2023 12:44,CUST21789,Aishwarya,32,Other,Walk-in,Ambattur,Mylapore,Mocha,Beverage,1,210,0,0,220.5,Credit Card,dine in,4,
ORD-031337,23-10-2024 01:28,CUST8707,Meena,64,Female,Regular,Chennai,Triplicane,Blueberry Muffin,Food,1,140,10,14,132.3,Cash,Dine In,5,65
ORD-042311,13-08-2023 03:17,CUST14149,Sanjay,19,Other,Regular,Tambaram,T Nagar,French Fries,Food,2,160,0,0,336,UPI,Dine In,4,
ORD-023403,06-01-2023 08:22,CUST1694,Arun,37,Female,Member,Chengalpattu,Triplicane,Cheese Sandwich,Food,1,220,10,22,207.9,UPI,Delivery,,58
ORD-030924,16-01-2025 09:44,CUST20170,Monish,52,Male,New,Ambattur,Velachery,Cold Coffee,Beverage,3,190,20,114,478.8,Wallet,Delivery,3,47
ORD-018123,29-07-2023 12:49,CUST8330,Sanjay,57,Female,Walk-in,Chennai,T Nagar,Green Tea,Beverage,5,100,10,50,472.5,Cash,Dine In,4,25
ORD-009722,06-01-2024 17:28,CUST11986,Priya,,Female,Regular,Ambattur,Mylapore,Latte,Beverage,2,170,20,68,285.6,Cash,Delivery,5,
ORD-010217,23-11-2025 21:12,CUST2294,Karthik,27,Female,New,Chennai,Besant Nagar,French Fries,Food,4,160,20,128,537.6,Cash,Take Away,,
ORD-042525,05/18/2025 17:16,CUST16047,Monish,21,Female,Walk-in,Ambattur,Mylapore,Masala Tea,Beverage,2,90,20,36,151.2,Cash,Delivery,,67
ORD-039793,06-11-2024 11:45,CUST22365,  Aishwarya  ,34,Female,Walk-in,Tambaram,Adyar,French Fries,Food,2,160,5,16,319.2,Cash,Dine In,5,41
ORD-022476,03-08-2024 12:24,CUST8776,Sneha,28,Other,Regular,Tambaram,OMR,Espresso,beverage,1,110,0,0,115.5,UPI,Take Away,4,62
ORD-012824,02-10-2023 19:41,CUST1906,Ananya,43,Female,New,Chengalpattu,Velachery,Iced Latte,Beverage,1,180,10,18,170.1,Cash,Dine In,,
ORD-043525,05-07-2025 08:29,CUST21615,Nisha,22,Other,Member,Tambaram,Porur,Cold Coffee,Beverage,2,190,0,0,399,Cash,Take Away,5,
ORD-027738,12/24/2024 08:41,CUST12628,Arun,49,  Female  ,New,Tambaram,Anna Nagar,Americano,Beverage,1,130,0,0,136.5,UPI,Delivery,5,
ORD-034625,18-04-2023 08:59,CUST8778,Harish,25,Male,New,Chengalpattu,Porur,French Fries,Food,1,160,5,8,159.6,Wallet,Delivery,5,
ORD-021892,08-08-2024 20:50,CUST3005,Sanjay,44,Other,Walk-in,Kanchipuram,Porur,Iced Latte,Beverage,1,180,5,9,179.55,Wallet,Dine In,4,36
ORD-036749,04-07-2023 18:35,CUST13404,Rahul,40,Female,Regular,Ambattur,T Nagar,Espresso,Beverage,1,110,10,11,103.95,Cash,Dine In,,
ORD-016652,27-08-2025 14:13,CUST16240,ananya,24,Other,new,Ambattur,T Nagar,Mocha,Beverage,1,210,5,10.5,209.48,Wallet,Delivery,4,
ORD-006047,10/18/2023 06:04,CUST3446,Karthik,55,Other,regular,Tambaram,Triplicane,Masala Tea,Beverage,1,90,15,13.5,80.33,Wallet,Delivery,5,
ORD-044872,08-11-2024 19:00,CUST7185,HARISH,52,Male,Regular,Chennai,Mylapore,  Cold Coffee  ,Beverage,1,190,5,9.5,189.53,CREDIT CARD,Dine In,3,
ORD-005408,13-09-2025 08:44,CUST19645,Harish,30,Female,New,Ambattur,OMR,Filter Coffee,Beverage,1,90,0,0,94.5,Wallet,Dine In,5,12
ORD-040256,16-10-2025 21:59,CUST12998,Karthik,30,Other,Regular,Tambaram,Adyar,Blueberry Muffin,Food,2,140,5,14,279.3,Debit Card,Dine In,,59
ORD-018029,07-08-2025 05:57,CUST16223,Divya,49,Other,Walk-in,Ambattur,Adyar,Iced Latte,Beverage,2,180,5,18,359.1,UPI,Take Away,5,
ORD-045369,09-04-2023 02:33,CUST10024,Karthik,40,Female,Member,Ambattur,Velachery,Americano,Beverage,2,130,20,52,218.4,UPI,Dine In,5,
ORD-027152,09-05-2025 00:55,CUST20693,  Vignesh  ,32,Other,Walk-in,Ambattur,besant nagar,Croissant,Food,1,130,5,6.5,129.68,UPI,Delivery,5,
ORD-043082,15-01-2024 22:10,CUST19041,Priya,64,male,Regular,Chennai,Triplicane,Brownie,Food,1,150,10,15,141.75,UPI,Delivery,3,22
ORD-020920,04-03-2024 04:30,CUST11050,Sneha,31,Male,Regular,Kanchipuram,OMR,Caramel Macchiato,Beverage,1,230,0,0,241.5,Debit Card,Take Away,2,9
ORD-031682,02-07-2024 14:55,CUST19804,Sanjay,32,Female,New,Kanchipuram,Mylapore,Hazelnut Coffee,Beverage,1,220,5,11,219.45,UPI,Dine In,4,13
ORD-019426,06-03-2023 05:18,CUST16543,Sanjay,33,Female,Member,Kanchipuram,T Nagar,Iced Latte,Beverage,4,180,0,0,756,Debit Card,Take Away,,12
ORD-012161,18-09-2024 16:49,CUST8585,,37,Male,Walk-in,Ambattur,T Nagar,Blueberry Muffin,Food,1,140,0,0,147,Wallet,Delivery,5,
ORD-047582,10-02-2024 21:49,CUST22256,Karthik,48,Female,Member,Tambaram,Mylapore,Cold Coffee,Beverage,3,190,10,57,538.65,Credit Card,Take Away,4,
ORD-042404,08-12-2024 13:04,CUST20503,Harish,48,Female,Walk-in,Kanchipuram,T Nagar,Veg Wrap,food,2,200,20,80,336,Debit Card,Dine In,1,
ORD-013780,16-06-2023 01:09,CUST16725,Keerthi,40,Other,Walk-in,Tambaram,Adyar,Cheese Sandwich,Food,3,220,0,0,693,Credit Card,Dine In,3,27
ORD-005208,06-11-2025 02:29,CUST24670,Sanjay,61,Male,Member,Kanchipuram,Porur,CROISSANT,Food,1,130,15,19.5,116.03,Credit Card,Dine In,,17
ORD-003270,01/13/2024 00:47,CUST17652,Keerthi,56,Other,Member,Tambaram,Velachery,Blueberry Muffin,Food,1,140,0,0,147,Debit Card,Delivery,5,
ORD-032887,17-06-2023 02:41,CUST10972,Divya,52,Male,Regular,Kanchipuram,Mylapore,Chocolate Muffin,Food,4,150,0,0,630,UPI,Delivery,4,
ORD-027572,09/15/2023 11:11,CUST13902,Keerthi,20,Other,Regular,Chennai,Mylapore,Croissant,Food,1,130,20,26,109.2,UPI,Delivery,1,
ORD-036014,27-12-2024 08:16,CUST2616,Divya,,Female,Walk-in,Kanchipuram,Nungambakkam,Masala Tea,Beverage,1,90,0,0,94.5,Wallet,Dine In,5,63
ORD-007725,01-11-2023 05:12,CUST4224,Nisha,28,Male,Walk-in,Chengalpattu,Besant Nagar,green tea,Beverage,1,100,15,15,89.25,UPI,Take Away,5,
ORD-028716,03-08-2023 08:41,CUST17355,Ananya,50,Female,Member,Chengalpattu,Porur,Blueberry Muffin,Food,1,140,15,21,124.95,UPI,  Take Away  ,5,
ORD-033408,24-01-2024 16:05,CUST11426,Divya,22,Other,Regular,Chennai,TRIPLICANE,Cheese Sandwich,Food,1,220,10,22,207.9,Credit Card,Take Away,,
ORD-045828,14-10-2025 14:40,CUST2359,Keerthi,46,Female,Regular,Tambaram,Nungambakkam,Brownie,Food,1,150,0,0,157.5,Credit Card,Dine In,5,
ORD-037246,11-11-2025 08:20,CUST1630,Divya,38,Male,Regular,Kanchipuram,Adyar,Masala Tea,Beverage,3,90,10,27,255.15,UPI,Delivery,4,62
ORD-028225,13-11-2025 01:32,CUST1667,Sneha,38,Other,Member,Ambattur,Besant Nagar,Cheese Sandwich,Food,3,220,20,132,554.4,UPI,Take Away,2,
ORD-029079,01-11-2025 08:03,CUST1888,Karthik,58,Other,Walk-in,AMBATTUR,Porur,Green Tea,Beverage,1,100,5,5,99.75,Credit Card,Dine In,4,
ORD-036788,13-10-2023 22:03,CUST8317,Karthik,23,Male,Regular,Chengalpattu,Adyar,Veg Wrap,Food,1,200,0,0,210,Wallet,Delivery,,11
ORD-019829,27-09-2024 17:12,CUST24272,Monish,47,Male,Member,Chennai,Adyar,Espresso,Beverage,1,110,0,0,115.5,Cash,Take Away,,
ORD-047583,27-02-2024 02:19,CUST12495,Divya,48,Female,New,Kanchipuram,Velachery,americano,Beverage,1,130,5,6.5,129.68,Cash,Take Away,5,
ORD-003611,26-09-2025 22:20,CUST5827,Keerthi,64,Male,Regular,Tambaram,Triplicane,Chicken Sandwich,Food,1,260,10,26,245.7,Credit Card,Take Away,,
ORD-018194,18-11-2025 06:58,CUST6733,Nisha,63,Other,Regular,Ambattur,Porur,Veg Wrap,Food,1,200,20,40,168,Debit Card,Delivery,4,
ORD-009669,22-09-2025 01:56,CUST12909,Sneha,20,Male,Regular,Tambaram,T Nagar,Chocolate Muffin,Food,2,150,0,0,315,upi,Dine In,4,14
ORD-040662,04-10-2024 08:04,CUST16605,Rohit,62,Other,Regular,Kanchipuram,Mylapore,Cheese Sandwich,Food,1,220,0,0,231,Debit Card,Dine In,4,
ORD-022950,01-02-2024 20:48,CUST5527,Rohit,40,Male,Walk-in,Tambaram,Besant Nagar,Espresso,Beverage,2,110,10,22,207.9,Cash,Delivery,4,
ORD-023872,17-10-2023 02:53,CUST3653,Divya,32,Other,Member,KANCHIPURAM,Nungambakkam,Brownie,Food,1,150,49,73.5,80.33,Credit Card,Dine In,,14
ORD-040190,11-06-2024 16:32,CUST16551,Karthik,28,Female,New,Ambattur,Porur,Mocha,Beverage,3,210,0,0,661.5,Debit Card,Dine In,5,27
ORD-001699,09-12-2023 15:13,CUST19876,Sanjay,57,Female,Regular,Ambattur,Mylapore,Caramel Macchiato,Beverage,1,230,10,23,217.35,UPI,Dine In,5,
ORD-031630,08-06-2025 10:48,CUST23911,Monish,40,Female,  Member  ,Tambaram,OMR,Green Tea,Beverage,1,100,5,5,99.75,UPI,Take Away,5,61
ORD-001449,27-09-2025 12:49,CUST19238,Harish,42,Female,New,Chennai,Besant Nagar,Chocolate Muffin,Food,1,150,15,22.5,133.88,Cash,Dine In,5,
ORD-021072,12/28/2025 02:09,CUST5158,Divya,34,Other,New,Kanchipuram,Velachery,Espresso,Beverage,2,110,20,44,184.8,Debit Card,Delivery,4,37
ORD-023100,24-06-2023 13:57,CUST4399,Vignesh,24,Male,New,Ambattur,Besant Nagar,Iced Latte,Beverage,2,180,10,36,340.2,UPI,Delivery,5,
ORD-007584,02-10-2023 17:18,CUST9447,Divya,65,Other,Walk-in,Kanchipuram,OMR,Green Tea,Beverage,2,100,10,20,189,Cash,Dine In,4,
ORD-029401,22-02-2025 23:05,CUST5597,Divya,60,Female,Walk-in,Tambaram,Adyar,Latte,Beverage,1,170,10,17,160.65,Credit Card,Dine In,5,44
